EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100646-201919-202638-202640-203418,1611661325,"Tamika Catchings, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly, Jasmine Hassell","Catchings, Zellous, Breland, Christmas-Kelly, Hassell",100646-201919-202638-202640-203418,IND,142.0,1,2.0,-2.0,5.0,6.0,4.0,6.0,,11,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,2.0,4.0,6.0,,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,4.0,2.0,4.0,,,,,,,,,1.0,,1.0,0.5,,0.5,0.6666666666666666,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,111.54929577464789,,9.6,15.666666666666666,9.6,15.166666666666666,0.5,1.0,1.0,,,,,,,,,,,0.5,,,,,,,0.5,1.0,,0.5,,1.0,,0.555725,,0.555725,0.3333333333333333,0.5,,0.5,2.4,24.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-202638-202640-202656-203406,1611661325,"Tamika Catchings, Jessica Breland, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, Breland, Christmas-Kelly, Pohlen-Mavunga, Clarendon",100646-202638-202640-202656-203406,IND,849.0,8,14.0,,25.0,24.0,7.0,8.0,4.0,49,4.0,5.0,2.0,3.0,2.0,3.0,2.0,8.0,4.0,9.0,,,,3.0,1.0,,,10.0,22.0,,3.0,2.0,22.0,22.0,2.0,4.0,1.0,,4.0,2.0,6.0,,,,4.0,8.0,12.0,,,4.0,3.0,,2.0,4.0,,4.0,,1.0,,3.0,8.0,1.0,4.0,3.0,3.0,2.0,8.0,5.0,13.0,2.0,1.0,1.0,,3.0,1.0,3.0,1.0,,,4.0,,2.0,3.0,1.0,6.0,,,2.0,,,,2.0,1.0,,,,,,,18.0,4.0,7.0,1.0,,0.4,0.5,,,,,0.45454545454545453,0.5,0.3333333333333333,0.4,0.4,0.3333333333333333,0.4230769230769231,0.4,0.3333333333333333,0.12,0.09090909090909091,,0.25,,0.75,1.0,0.6,0.4,0.6,0.3333333333333333,0.6,0.38461538461538464,1.0,0.2,0.5,0.3333333333333333,,,0.75,0.75,,0.18181818181818182,83.1095406360424,,15.24,19.5,14.68,16.708333333333332,0.2,0.8,0.8,0.25,0.32,0.25,0.3333333333333333,,0.36,0.4444444444444444,0.4444444444444444,0.75,,0.12,,,,0.6,0.6666666666666666,0.2,0.5,0.6666666666666666,,,,0.32,,0.416508,0.5037375,0.4651666666666667,0.038461538461538464,0.043478260869565216,0.18181818181818182,0.18181818181818182,10.254545454545454,23.933333333333334,0.28,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100666-101039-202640-202656-203418,1611661325,"Katie Douglas, Erin Phillips, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Jasmine Hassell","Douglas, Phillips, Christmas-Kelly, Pohlen-Mavunga, Hassell",100666-101039-202640-202656-203418,IND,256.0,1,4.0,2.0,7.0,6.0,,3.0,1.0,13,1.0,3.0,,1.0,,,,,1.0,3.0,,,,,,,,2.0,6.0,,,2.0,6.0,4.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,3.0,,3.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,3.0,,,,4.0,2.0,,1.0,,1.0,1.0,1.0,6.0,,,,,0.5,0.5,,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,,,,,,,1.0,,1.0,,,,0.6,,,,,,1.0,1.0,,,,,73.125,1.0,16.285714285714285,23.666666666666668,15.428571428571429,21.833333333333332,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,,,,,0.5,,0.5354833333333333,0.6002,,0.25,0.25,,,8.416666666666666,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100666-201503-201896-201919-202640,1611661325,"Katie Douglas, Erlana Larkins, Briann January, Shavonte Zellous, Karima Christmas-Kelly","Douglas, Larkins, January, Zellous, Christmas-Kelly",100666-201503-201896-201919-202640,IND,186.0,2,3.0,6.0,5.0,6.0,1.0,2.0,1.0,11,,2.0,,1.0,,2.0,3.0,4.0,,1.0,,,,,,,,3.0,7.0,,,,6.0,,1.0,3.0,,,2.0,1.0,4.0,,,,2.0,4.0,2.0,,,,,,,2.0,,2.0,,,2.0,,4.0,,3.0,,1.0,,1.0,3.0,4.0,,3.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,4.0,2.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333,0.25,,,,,,1.0,,0.5,0.75,,,0.5,0.75,1.0,,1.0,,0.5,,,,,,85.16129032258064,,16.2,17.5,14.6,16.666666666666668,0.2857142857142857,,,,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,,,,,,,,,0.3333333333333333,,,0.5,,,,,0.2857142857142857,,0.4447857142857143,0.4897,0.4884,,,0.3333333333333333,0.3333333333333333,8.4,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100835-201503-201896-201919-202638,1611661325,"Erin Thorn, Erlana Larkins, Briann January, Shavonte Zellous, Jessica Breland","Thorn, Larkins, January, Zellous, Breland",100835-201503-201896-201919-202638,IND,114.0,2,2.0,4.0,6.0,5.0,4.0,,,11,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,3.0,,,3.0,5.0,1.0,,,,,,,2.0,,,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,2.0,,,3.0,,,,4.0,,2.0,2.0,1.0,1.0,2.0,,5.0,3.0,4.0,,2.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,0.375,,,,,,1.0,,0.5,,,,0.5,,,,,,0.5,,,,,,138.94736842105263,,9.166666666666666,11.8,9.166666666666666,11.4,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,0.47150000000000003,,0.3633,,,,0.6,7.066666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100835-201503-202638-202640-203406,1611661325,"Erin Thorn, Erlana Larkins, Jessica Breland, Karima Christmas-Kelly, Layshia Clarendon","Thorn, Larkins, Breland, Christmas-Kelly, Clarendon",100835-201503-202638-202640-203406,IND,131.0,1,2.0,-1.0,4.0,5.0,,,1.0,9,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,4.0,,,,2.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,0.25,,,0.25,,,0.25,,,,,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,0.5,,,,1.0,1.0,,,,0.3333333333333333,98.93129770992367,1.0,11.25,17.2,9.5,17.2,0.5,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,,1.0,,,,,,,,0.5,,0.457425,0.5869,,,,,,8.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100835-201896-201919-202638-203067,1611661325,"Erin Thorn, Briann January, Shavonte Zellous, Jessica Breland, Sasha Goodlett","Thorn, January, Zellous, Breland, Goodlett",100835-201896-201919-202638-203067,IND,434.0,3,7.0,12.0,11.0,14.0,4.0,3.0,2.0,25,3.0,5.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,3.0,4.0,,2.0,2.0,4.0,6.0,4.0,6.0,3.0,23.0,11.0,1.0,2.0,,,2.0,,,2.0,3.0,3.0,9.0,4.0,4.0,9.0,3.0,2.0,4.0,3.0,,2.0,3.0,5.0,2.0,1.0,,1.0,13.0,1.0,1.0,,3.0,1.0,4.0,2.0,6.0,,1.0,1.0,,,,,,,,,,,2.0,,2.0,,,4.0,1.0,,,4.0,1.0,1.0,,,,,,21.0,9.0,4.0,,1.0,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,0.8333333333333334,0.5,1.0,0.8214285714285714,0.5,0.9,0.5,,,,,,1.0,0.6,0.5,,0.5,0.6,0.5,0.5,,,1.0,,1.0,0.5,,,,82.94930875576037,,17.181818181818183,17.5,16.363636363636363,16.5,0.4166666666666667,0.6,0.6,0.3333333333333333,,,,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.75,0.75,0.6666666666666666,1.0,0.5,,,,0.3333333333333333,0.6666666666666666,1.0,0.9166666666666666,0.75,0.5609833333333333,0.7651,0.5025000000000001,0.07692307692307693,0.14285714285714285,0.08695652173913043,0.391304347826087,3.533333333333333,23.683333333333334,0.36363636363636365,1.0,1.0,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100835-202638-202640-203067-203406,1611661325,"Erin Thorn, Jessica Breland, Karima Christmas-Kelly, Sasha Goodlett, Layshia Clarendon","Thorn, Breland, Christmas-Kelly, Goodlett, Clarendon",100835-202638-202640-203067-203406,IND,77.0,1,1.0,,3.0,2.0,,,,5,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,4.0,,,,,,,,1.0,,1.0,,,,0.75,,,0.6666666666666666,,,0.5,,,,,,,,,,,,,,,,,,,,,,,93.5064935064935,,15.666666666666666,15.0,15.666666666666666,15.0,,,,,,,,,0.5,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,0.46485,,,0.3333333333333333,0.5,,,15.9,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
101039-201503-201896-202640-203418,1611661325,"Erin Phillips, Erlana Larkins, Briann January, Karima Christmas-Kelly, Jasmine Hassell","Phillips, Larkins, January, Christmas-Kelly, Hassell",101039-201503-201896-202640-203418,IND,90.0,1,2.0,-3.0,2.0,3.0,,,,5,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,80.0,1.0,13.0,21.333333333333332,13.0,21.333333333333332,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.54195,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
101039-201503-202638-202656-203406,1611661325,"Erin Phillips, Erlana Larkins, Jessica Breland, Jeanette Pohlen-Mavunga, Layshia Clarendon","Phillips, Larkins, Breland, Pohlen-Mavunga, Clarendon",101039-201503-202638-202656-203406,IND,1114.0,6,19.0,-13.0,30.0,34.0,9.0,9.0,4.0,64,6.0,8.0,1.0,1.0,2.0,4.0,4.0,8.0,1.0,4.0,2.0,,,3.0,,,2.0,11.0,20.0,,5.0,11.0,33.0,46.0,1.0,2.0,,1.0,3.0,3.0,7.0,,2.0,6.0,12.0,10.0,12.0,,,,2.0,,1.0,5.0,,5.0,,4.0,,1.0,10.0,,3.0,3.0,6.0,1.0,10.0,3.0,13.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,,3.0,1.0,,5.0,,5.0,,,12.0,,,,13.0,4.0,3.0,1.0,,1.0,1.0,,30.0,12.0,9.0,,1.0,0.45454545454545453,0.45454545454545453,,,,,0.55,0.5,0.42857142857142855,0.44,0.5,0.3333333333333333,0.532258064516129,0.75,0.5,0.2,0.05,,0.125,,0.3333333333333333,1.0,0.6,0.3333333333333333,0.6,,0.6,0.23076923076923078,0.5,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,,82.72890484739676,,18.166666666666668,16.735294117647058,17.733333333333334,15.676470588235293,0.32,0.75,0.75,0.6666666666666666,0.32,0.5,0.5714285714285714,,0.16,0.25,0.25,1.0,0.08,0.12,,,,0.5,1.0,,0.4444444444444444,0.5,,0.2222222222222222,,0.52,,0.442425,0.36355,0.472375,0.14285714285714285,0.17391304347826086,0.09090909090909091,0.36363636363636365,7.435,34.12,0.3,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
101039-201896-201919-202638-203067,1611661325,"Erin Phillips, Briann January, Shavonte Zellous, Jessica Breland, Sasha Goodlett","Phillips, January, Zellous, Breland, Goodlett",101039-201896-201919-202638-203067,IND,100.0,1,2.0,-4.0,3.0,4.0,,4.0,1.0,7,,,,,,,,,1.0,3.0,,,,1.0,,,,1.0,3.0,,1.0,,2.0,6.0,1.0,1.0,,,2.0,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,,,,,,,0.5,0.5,,,0.5,0.3333333333333333,,,0.5,,,0.5,,,,,100.8,,22.0,8.5,16.666666666666668,7.75,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,,,,,,,,,,0.25,,0.4036375,0.3269,,,,1.0,,17.733333333333334,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
101039-201919-202638-203406-203418,1611661325,"Erin Phillips, Shavonte Zellous, Jessica Breland, Layshia Clarendon, Jasmine Hassell","Phillips, Zellous, Breland, Clarendon, Hassell",101039-201919-202638-203406-203418,IND,489.0,3,8.0,6.0,13.0,14.0,2.0,1.0,4.0,27,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,,,,,,,5.0,10.0,,2.0,7.0,17.0,11.0,3.0,4.0,,1.0,7.0,2.0,3.0,,,2.0,6.0,2.0,8.0,,,2.0,,,,1.0,,1.0,,,1.0,,2.0,,3.0,2.0,2.0,,4.0,4.0,8.0,1.0,2.0,1.0,1.0,2.0,,2.0,,,,2.0,,,1.0,,4.0,,,7.0,,,,9.0,2.0,2.0,,,,,,10.0,6.0,2.0,1.0,1.0,0.2,0.25,,,,,0.5,0.75,0.6666666666666666,0.4166666666666667,0.75,0.6666666666666666,0.5,0.875,0.75,0.16666666666666666,,,,,1.0,,0.5,0.6,1.0,,0.6666666666666666,0.5,0.6666666666666666,1.0,,,,0.5,0.5,1.0,1.0,0.16666666666666666,79.50920245398773,,18.53846153846154,17.714285714285715,16.923076923076923,15.642857142857142,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.16666666666666666,0.5,0.5,,0.16666666666666666,,,,,0.25,1.0,,0.3333333333333333,1.0,,,,0.5,,0.43385416666666665,0.445925,0.4543,0.15384615384615385,0.18181818181818182,0.4117647058823529,0.35294117647058826,7.01,22.9,0.15384615384615385,,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201503-201896-202638-202640-203406,1611661325,"Erlana Larkins, Briann January, Jessica Breland, Karima Christmas-Kelly, Layshia Clarendon","Larkins, January, Breland, Christmas-Kelly, Clarendon",201503-201896-202638-202640-203406,IND,598.0,6,10.0,11.0,17.0,13.0,,,2.0,30,3.0,5.0,,,,,1.0,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,6.0,10.0,1.0,3.0,2.0,17.0,6.0,,,1.0,,,,,,,,,4.0,8.0,3.0,,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,,2.0,1.0,6.0,,7.0,2.0,9.0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,4.0,,,1.0,1.0,3.0,,,3.0,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,17.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6,,,0.5769230769230769,,,0.6071428571428571,,,0.23076923076923078,0.1,0.2,,,0.5,,0.6,0.5,0.5,,0.5833333333333334,0.3333333333333333,1.0,,,,0.5714285714285714,1.0,,0.5,,,72.24080267558529,1.0,16.41176470588235,24.53846153846154,16.11764705882353,23.0,0.38461538461538464,0.6,0.75,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,,,1.0,,,,,,0.6153846153846154,0.5,0.4263384615384615,0.42,,0.07142857142857142,0.09090909090909091,,,8.129999999999999,23.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201503-201919-202638-202656-203406,1611661325,"Erlana Larkins, Shavonte Zellous, Jessica Breland, Jeanette Pohlen-Mavunga, Layshia Clarendon","Larkins, Zellous, Breland, Pohlen-Mavunga, Clarendon",201503-201919-202638-202656-203406,IND,113.0,1,2.0,-2.0,2.0,3.0,,,,5,1.0,4.0,,2.0,,,,,,,,,,1.0,,,,1.0,4.0,,1.0,,2.0,4.0,,2.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.25,,,0.2,,,0.2,,,0.2,0.25,0.25,,,,,1.0,0.6666666666666666,,1.0,1.0,0.75,0.6666666666666666,,,1.0,,,1.0,,,0.3333333333333333,63.716814159292035,,27.0,19.666666666666668,25.0,19.666666666666668,0.8,0.25,0.3333333333333333,,,,,,,,,,,0.2,,,,1.0,,,,,,,,1.0,,0.58699,0.773,,,,,,2.225,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201896-201919-202638-202656-203067,1611661325,"Briann January, Shavonte Zellous, Jessica Breland, Jeanette Pohlen-Mavunga, Sasha Goodlett","January, Zellous, Breland, Pohlen-Mavunga, Goodlett",201896-201919-202638-202656-203067,IND,208.0,1,3.0,6.0,6.0,5.0,3.0,3.0,3.0,11,2.0,4.0,1.0,2.0,1.0,3.0,,3.0,,1.0,,,1.0,1.0,1.0,,,2.0,8.0,1.0,1.0,,7.0,1.0,1.0,3.0,1.0,,5.0,1.0,5.0,,,,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,3.0,,4.0,,4.0,4.0,8.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,,0.5,1.0,1.0,1.0,,1.0,0.25,0.3333333333333333,0.2,0.3888888888888889,0.625,0.2,0.3888888888888889,0.625,0.2,0.1111111111111111,,,,,,,0.8,0.5,,,0.8,0.5,,0.6666666666666666,1.0,,0.6666666666666666,,1.0,,,,76.15384615384615,,16.333333333333332,22.0,11.666666666666666,18.0,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,,,,0.1111111111111111,,,,,0.1111111111111111,1.0,1.0,1.0,0.5,0.5,0.25,0.6,0.3333333333333333,,,,0.5555555555555556,1.0,0.49539999999999995,0.528725,0.53384,,,0.7142857142857143,0.2857142857142857,6.6625,23.1,0.5,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
202638-202640-202656-203067-203406,1611661325,"Jessica Breland, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Sasha Goodlett, Layshia Clarendon","Breland, Christmas-Kelly, Pohlen-Mavunga, Goodlett, Clarendon",202638-202640-202656-203067-203406,IND,157.0,1,3.0,,4.0,4.0,,,,8,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,2.0,4.0,,,,4.0,4.0,,,,,,,,,,,,4.0,,,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,4.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,73.37579617834395,1.0,15.25,24.0,15.25,24.0,0.5,0.5,0.5,1.0,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,0.5,,0.40695,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
